ibge,anomes,qtd_familias_beneficiarias_bolsa_familia,valor_repassado_bolsa_familia
411270,202004,826,10063.0
411275,202004,467,8315.0
411280,202004,308,4329.0
411290,202004,258,1061.0
411295,202004,419,7791.0
411300,202004,264,6038.0
411310,202004,284,3419.0
411320,202004,2036,23153.0
411325,202004,739,7783.0
411330,202004,1119,7943.0
411340,202004,204,392.0
411342,202004,291,705.0
411345,202004,493,4936.0
411350,202004,564,4910.0
411360,202004,147,2587.0
411370,202004,17837,330291.0
411373,202004,582,8059.0
411375,202004,386,1303.0
411380,202004,339,3914.0
411390,202004,582,4840.0
411400,202004,902,7812.0
411410,202004,554,9024.0
411420,202004,648,10207.0
411430,202004,1224,11894.0
411435,202004,111,543.0
411440,202004,977,14882.0
411450,202004,1098,8202.0
411460,202004,723,18899.0
411470,202004,239,1890.0
411480,202004,1119,18627.0
411490,202004,611,6047.0
411500,202004,274,3887.0
411510,202004,690,6449.0
411520,202004,6901,134630.0
411530,202004,161,1425.0
411535,202004,85,2654.0
411540,202004,892,14410.0
411545,202004,478,3320.0
411550,202004,151,2031.0
411560,202004,244,5495.0
411570,202004,1407,13592.0
411573,202004,368,1256.0
411575,202004,558,4768.0
411580,202004,815,20470.0
411585,202004,94,1087.0
411590,202004,139,1674.0
411600,202004,74,1688.0
411605,202004,490,8772.0
411610,202004,960,15277.0
411620,202004,1287,10765.0
411630,202004,160,670.0
411640,202004,145,1174.0
411650,202004,48,508.0
411660,202004,272,2169.0
411670,202004,452,5717.0
411680,202004,599,6655.0
411690,202004,1146,12320.0
411695,202004,176,2763.0
411700,202004,317,1217.0
411705,202004,1026,5985.0
411710,202004,404,6427.0
411720,202004,298,4143.0
411721,202004,252,1306.0
411722,202004,178,2260.0
411725,202004,316,2735.0
411727,202004,374,1575.0
411729,202004,161,611.0
411730,202004,2167,14100.0
411740,202004,100,1124.0
411745,202004,128,1495.0
411750,202004,1341,33933.0
411760,202004,2409,37795.0
411770,202004,761,6600.0
411780,202004,1219,5816.0
411790,202004,467,8845.0
411800,202004,196,3254.0
411810,202004,486,3973.0
411820,202004,5035,50509.0
411830,202004,148,1108.0
411840,202004,2723,33639.0
411845,202004,68,613.0
411850,202004,1777,30484.0
411860,202004,211,1414.0
411870,202004,174,911.0
411880,202004,681,9240.0
411885,202004,262,1983.0
411890,202004,194,1939.0
411900,202004,154,677.0
411910,202004,316,5182.0
411915,202004,4125,74134.0
411920,202004,428,3581.0
411925,202004,168,1289.0
411930,202004,1870,7193.0
411940,202004,1224,6733.0
411950,202004,5381,93706.0
411960,202004,2385,14647.0
411965,202004,106,918.0
411970,202004,302,2944.0
411980,202004,502,7063.0
411990,202004,10859,119970.0
411995,202004,975,6221.0
412000,202004,715,12851.0
412010,202004,164,989.0
412015,202004,289,1953.0
412020,202004,136,1940.0
412030,202004,159,440.0
412033,202004,208,4281.0
412035,202004,282,3120.0
412040,202004,99,1327.0
412050,202004,430,2552.0
412060,202004,2883,14333.0
412065,202004,185,2517.0
412070,202004,397,2865.0
412080,202004,378,5483.0
412085,202004,20,661.0
412090,202004,2194,15092.0
412100,202004,558,3427.0
412110,202004,246,1804.0
412120,202004,644,2420.0
412125,202004,200,2482.0
412130,202004,195,1475.0
412135,202004,117,1134.0
412140,202004,342,3551.0
412150,202004,1490,7521.0
412160,202004,180,1085.0
412170,202004,1930,13381.0
412175,202004,607,3745.0
412180,202004,606,7325.0
412190,202004,1164,10026.0
412200,202004,512,3068.0
412210,202004,154,1149.0
412215,202004,1463,6394.0
412217,202004,520,2962.0
412220,202004,2349,26219.0
412230,202004,785,11585.0
412240,202004,1647,28429.0
412250,202004,630,5432.0
412260,202004,260,10187.0
412265,202004,370,1516.0
412270,202004,260,5019.0
412280,202004,116,1436.0
412290,202004,255,2461.0
412300,202004,451,5872.0
412310,202004,296,2393.0
412320,202004,238,967.0
412330,202004,439,1874.0
412340,202004,214,3644.0
412350,202004,607,9416.0
412360,202004,83,362.0
412370,202004,140,1067.0
412380,202004,372,3738.0
412382,202004,154,2450.0
412385,202004,896,4553.0
412390,202004,827,10479.0
412395,202004,222,1324.0
412400,202004,265,1908.0
412402,202004,378,4284.0
412405,202004,467,4163.0
412410,202004,1862,24428.0
412420,202004,151,1614.0
412430,202004,128,89.0
412440,202004,641,7506.0
412450,202004,62,725.0
412460,202004,360,2896.0
412470,202004,554,1252.0
412480,202004,254,2324.0
412490,202004,499,4537.0
412500,202004,569,6633.0
412510,202004,427,864.0
412520,202004,173,1580.0
412530,202004,163,2351.0
412535,202004,186,2770.0
412540,202004,361,2773.0
412545,202004,190,3004.0
412550,202004,8988,157916.0
412555,202004,51,944.0
412560,202004,1501,11026.0
412570,202004,719,12557.0
412575,202004,421,8297.0
412580,202004,419,5800.0
412590,202004,67,0.0
412600,202004,525,4089.0
412610,202004,203,3917.0
412620,202004,418,2947.0
412625,202004,897,9807.0
412627,202004,275,4662.0
412630,202004,998,8335.0
412635,202004,104,1279.0
412640,202004,211,1208.0
412650,202004,552,4904.0
412660,202004,632,9185.0
412665,202004,156,1619.0
412667,202004,652,4039.0
412670,202004,189,2779.0
412680,202004,541,8401.0
412690,202004,308,2223.0
412700,202004,939,8651.0
412710,202004,1714,18549.0
412720,202004,298,3932.0
412730,202004,608,4571.0
412740,202004,381,3836.0
412750,202004,1930,18451.0
412760,202004,1286,12292.0
412770,202004,1662,38957.0
412780,202004,481,2965.0
412785,202004,870,7831.0
412788,202004,617,3908.0
412790,202004,300,3795.0
412795,202004,207,2037.0
412796,202004,852,4294.0
412800,202004,1094,20038.0
412810,202004,2887,39987.0
412820,202004,2074,23493.0
412830,202004,71,1310.0
412840,202004,589,4158.0
412850,202004,1014,8544.0
412853,202004,700,3396.0
412855,202004,334,4623.0
412860,202004,302,4026.0
412862,202004,222,1037.0
412863,202004,797,1891.0
412865,202004,219,896.0
412870,202004,257,3394.0
412880,202004,161,1042.0
420005,202004,127,1230.0
420010,202004,1458,26811.0
420020,202004,91,1752.0
420030,202004,24,478.0
420040,202004,66,294.0
420050,202004,297,4780.0
420055,202004,41,729.0
420060,202004,23,424.0
420070,202004,266,1267.0
420075,202004,16,89.0
420080,202004,140,2899.0
420090,202004,109,271.0
420100,202004,793,6931.0
420110,202004,133,262.0
420120,202004,128,3121.0
420125,202004,114,976.0
420127,202004,27,212.0
420130,202004,1152,21900.0
420140,202004,913,10701.0
420150,202004,175,3574.0
420160,202004,25,522.0
420165,202004,35,1173.0
420170,202004,59,661.0
420180,202004,38,358.0
420190,202004,59,745.0
420195,202004,340,2992.0
420200,202004,931,16467.0
420205,202004,467,5687.0
420207,202004,405,6049.0
420208,202004,96,1361.0
420209,202004,41,182.0
420210,202004,772,13378.0
420213,202004,419,2201.0
420215,202004,49,253.0
420220,202004,79,1779.0
420230,202004,1862,42391.0
420240,202004,3721,92686.0
420243,202004,202,2378.0
420245,202004,373,8426.0
420250,202004,217,6501.0
420253,202004,165,3422.0
420257,202004,46,956.0
420260,202004,528,10306.0
420270,202004,51,741.0
420280,202004,366,9503.0
420285,202004,15,0.0
420287,202004,152,1950.0
420290,202004,1778,57618.0
420300,202004,1468,29375.0
420310,202004,205,5707.0
420315,202004,235,5492.0
420320,202004,1453,26756.0
420325,202004,94,312.0
420330,202004,256,3627.0
420340,202004,220,1002.0
420350,202004,559,14011.0
420360,202004,340,5291.0
420370,202004,496,7864.0
420380,202004,1423,16355.0
420390,202004,342,3600.0
420395,202004,167,2148.0
420400,202004,230,4576.0
420410,202004,243,7150.0
420415,202004,128,577.0
420417,202004,258,722.0
420419,202004,45,0.0
420420,202004,3202,54253.0
420425,202004,191,4468.0
420430,202004,760,11608.0
420435,202004,63,1889.0
420440,202004,242,4348.0
420445,202004,84,431.0
420450,202004,228,3841.0
420455,202004,780,12593.0
420460,202004,3382,68740.0
420470,202004,112,1761.0
420475,202004,4,212.0
420480,202004,1544,27513.0
420490,202004,120,1845.0
420500,202004,459,6772.0
420510,202004,35,294.0
420515,202004,8,0.0
420517,202004,453,10551.0
420519,202004,91,1249.0
420520,202004,34,41.0
420530,202004,241,3546.0
420535,202004,44,171.0
420540,202004,8066,159420.0
420543,202004,88,1107.0
420545,202004,375,7444.0
420550,202004,1051,28674.0
420555,202004,117,1432.0
420560,202004,154,3896.0
420570,202004,769,10795.0
420580,202004,567,10409.0
420590,202004,612,11399.0
420600,202004,388,5305.0
420610,202004,78,1700.0
420620,202004,216,3197.0
420630,202004,366,5489.0
420640,202004,84,383.0
420650,202004,960,20975.0
420660,202004,85,1485.0
420665,202004,167,2652.0
420670,202004,387,7730.0
420675,202004,53,839.0
420680,202004,79,1591.0
420690,202004,149,4671.0
420700,202004,1104,22526.0
420710,202004,366,5954.0
420720,202004,522,3781.0
420730,202004,1290,19331.0
420740,202004,99,472.0
420750,202004,508,15443.0
420757,202004,12,146.0
420760,202004,58,0.0
420765,202004,100,1791.0
420768,202004,815,16917.0
420770,202004,104,1794.0
420775,202004,73,1163.0
420780,202004,195,1960.0
420785,202004,65,839.0
420790,202004,450,3385.0
420800,202004,119,1582.0
420810,202004,570,4913.0
420820,202004,4015,81531.0
420830,202004,1132,17647.0
420840,202004,93,1286.0
420845,202004,610,6467.0
420850,202004,220,4801.0
420860,202004,59,701.0
420870,202004,344,5100.0
420880,202004,381,5673.0
420890,202004,1887,42396.0
420895,202004,44,1213.0
420900,202004,361,10992.0
420910,202004,7425,147885.0
420915,202004,215,2446.0
420917,202004,93,2921.0
420920,202004,2,0.0
420930,202004,6192,105563.0
420940,202004,571,6743.0
420945,202004,49,911.0
420950,202004,60,740.0
420960,202004,342,5542.0
420970,202004,637,13982.0
420980,202004,151,424.0
420985,202004,67,1884.0
420990,202004,58,1289.0
421000,202004,155,2387.0
421003,202004,28,775.0
421005,202004,18,448.0
421010,202004,911,12960.0
421020,202004,151,1992.0
421030,202004,318,912.0
421040,202004,208,3995.0
421050,202004,266,5332.0
421055,202004,48,89.0
421060,202004,171,2309.0
421070,202004,143,1365.0
421080,202004,228,5185.0
421085,202004,31,479.0
421090,202004,56,991.0
421100,202004,141,2438.0
421105,202004,568,18949.0
421110,202004,583,7030.0
421120,202004,242,4514.0
421125,202004,128,424.0
421130,202004,2275,48134.0
421140,202004,80,1042.0
421145,202004,152,2956.0
421150,202004,167,5947.0
421160,202004,219,5187.0
421165,202004,71,930.0
421170,202004,506,12501.0
421175,202004,342,4557.0
421180,202004,95,2375.0
421185,202004,126,3348.0
421187,202004,62,537.0
421189,202004,124,2513.0
421190,202004,2721,41555.0
421200,202004,314,6929.0
421205,202004,67,91.0
421210,202004,306,4385.0
421220,202004,473,4074.0
421223,202004,102,1509.0
421225,202004,419,7036.0
421227,202004,222,4509.0
421230,202004,157,2188.0
421240,202004,23,424.0
421250,202004,607,14708.0
421260,202004,21,0.0
421265,202004,392,9674.0
421270,202004,65,342.0
421280,202004,560,10621.0
421290,202004,145,1614.0
421300,202004,42,2281.0
421310,202004,70,1087.0
421315,202004,53,137.0
421320,202004,68,2660.0
421330,202004,175,1164.0
421335,202004,157,2424.0
421340,202004,454,5557.0
421350,202004,393,7697.0
421360,202004,651,4609.0
421370,202004,129,2137.0
421380,202004,388,3329.0
421390,202004,28,255.0
421400,202004,120,6364.0
421410,202004,44,453.0
421415,202004,31,0.0
421420,202004,257,5308.0
421430,202004,25,0.0
421440,202004,164,4392.0
421450,202004,62,793.0
421460,202004,51,342.0
421470,202004,61,547.0
421480,202004,789,19095.0
421490,202004,22,0.0
421500,202004,637,7407.0
421505,202004,156,2694.0
421507,202004,119,1480.0
421510,202004,82,1078.0
421520,202004,174,1904.0
421530,202004,64,663.0
421535,202004,145,2036.0
421540,202004,51,824.0
421545,202004,247,5181.0
421550,202004,976,15255.0
421555,202004,21,472.0
421560,202004,26,357.0
421565,202004,274,2202.0
421567,202004,124,551.0
421568,202004,129,1165.0
421569,202004,44,1653.0
421570,202004,285,4757.0
421575,202004,87,1368.0
421580,202004,973,22767.0
421590,202004,69,612.0
421600,202004,150,2315.0
421605,202004,280,4473.0
421610,202004,286,2928.0
421620,202004,905,9446.0
421625,202004,27,360.0
421630,202004,491,8549.0
421635,202004,65,1225.0
421640,202004,287,2104.0
421650,202004,646,20577.0
421660,202004,3186,63383.0
421670,202004,286,4801.0
421680,202004,484,3447.0
421690,202004,432,7670.0
421700,202004,117,4610.0
421710,202004,37,538.0
421715,202004,50,880.0
421720,202004,481,9677.0
421725,202004,52,314.0
421730,202004,98,2547.0
421740,202004,143,2568.0
421750,202004,190,6512.0
421755,202004,47,1108.0
421760,202004,226,3731.0
421770,202004,753,10762.0
421775,202004,58,1066.0
421780,202004,246,2853.0
421790,202004,240,6549.0
421795,202004,49,399.0
421800,202004,966,23660.0
421810,202004,233,7289.0
421820,202004,219,5398.0
421825,202004,797,22488.0
421830,202004,900,18156.0
421835,202004,35,445.0
421840,202004,48,626.0
421850,202004,84,1411.0
421860,202004,74,1657.0
421870,202004,1451,27895.0
421875,202004,36,577.0
421880,202004,151,1811.0
421885,202004,55,399.0
421890,202004,363,4767.0
421895,202004,222,2590.0
421900,202004,313,8436.0
421910,202004,79,1149.0
421915,202004,69,435.0
421917,202004,154,1560.0
421920,202004,147,1156.0
421930,202004,475,9449.0
421935,202004,200,1832.0
421940,202004,45,1701.0
421950,202004,569,6493.0
421960,202004,35,178.0
421970,202004,517,8504.0
421985,202004,54,1109.0
422000,202004,739,23014.0
430003,202004,177,905.0
430005,202004,80,985.0
430010,202004,947,8206.0
430020,202004,275,3348.0
430030,202004,255,2607.0
430040,202004,1757,8736.0
430045,202004,222,869.0
430047,202004,36,212.0
430050,202004,202,2217.0
430055,202004,65,130.0
430057,202004,15,164.0
430060,202004,6980,106259.0
430063,202004,431,1596.0
430064,202004,424,2836.0
430066,202004,47,1819.0
430070,202004,25,379.0
430080,202004,250,5171.0
430085,202004,255,1101.0
430087,202004,208,4761.0
430090,202004,60,805.0
430100,202004,185,7425.0
430105,202004,357,5193.0
430107,202004,37,0.0
430110,202004,919,5248.0
430120,202004,416,3408.0
430130,202004,1008,4404.0
430140,202004,351,2161.0
430150,202004,142,1169.0
430155,202004,42,531.0
430160,202004,8320,108860.0
430163,202004,963,14968.0
430165,202004,15,219.0
430170,202004,107,1545.0
430175,202004,345,1509.0
430180,202004,354,2972.0
430185,202004,109,1712.0
430187,202004,260,3468.0
430190,202004,607,5284.0
430192,202004,13,0.0
430195,202004,9,0.0
430200,202004,507,1726.0
430205,202004,305,5500.0
430210,202004,1259,29790.0
430215,202004,92,522.0
430220,202004,67,638.0
430222,202004,59,171.0
430223,202004,112,998.0
430225,202004,9,91.0
430230,202004,1011,46108.0
430235,202004,75,1562.0
430237,202004,220,4544.0
430240,202004,333,10961.0
430245,202004,345,2031.0
430250,202004,205,376.0
430258,202004,51,288.0
430260,202004,275,2666.0
430265,202004,54,658.0
430270,202004,1478,12684.0
430280,202004,1810,16072.0
430290,202004,1405,12087.0
430300,202004,4225,39387.0
430310,202004,3394,55976.0
430320,202004,302,3966.0
430330,202004,217,2219.0
430340,202004,225,1786.0
430350,202004,3213,23993.0
430355,202004,24,458.0
430360,202004,256,4970.0
430367,202004,70,701.0
430370,202004,75,267.0
430380,202004,145,1238.0
430390,202004,422,5334.0
430400,202004,536,6573.0
430410,202004,227,1429.0
430420,202004,1191,11003.0
430430,202004,110,916.0
430435,202004,643,6267.0
430440,202004,1513,37722.0
430450,202004,3175,16856.0
430460,202004,11059,174557.0
430461,202004,42,399.0
430462,202004,68,360.0
430463,202004,1879,23337.0
430465,202004,238,2080.0
430466,202004,1829,13675.0
430467,202004,178,3409.0
430468,202004,598,12215.0
430469,202004,17,383.0
430470,202004,1641,15590.0
430471,202004,270,3678.0
430480,202004,108,2461.0
430485,202004,24,383.0
430490,202004,105,3397.0
430495,202004,98,759.0
430500,202004,338,2453.0
430510,202004,8712,187671.0
430511,202004,32,180.0
430512,202004,348,1271.0
430513,202004,207,91.0
430515,202004,147,1351.0
430517,202004,498,1591.0
430520,202004,223,1850.0
430530,202004,153,2012.0
430535,202004,1175,14528.0
430537,202004,229,1111.0
430540,202004,158,848.0
430543,202004,187,2435.0
430544,202004,277,775.0
430545,202004,807,8746.0
430550,202004,110,178.0
430558,202004,16,41.0
430560,202004,57,602.0
430570,202004,310,4326.0
430580,202004,354,3906.0
430583,202004,9,0.0
430585,202004,58,650.0
430587,202004,60,488.0
430590,202004,912,13255.0
430593,202004,6,0.0
430595,202004,26,0.0
430597,202004,76,845.0
430600,202004,303,2675.0
430605,202004,425,3216.0
430607,202004,295,1546.0
430610,202004,1585,13568.0
430613,202004,28,0.0
430620,202004,241,4310.0
430630,202004,32,0.0
430632,202004,117,609.0
430635,202004,273,1496.0
430637,202004,224,699.0
430640,202004,213,6326.0
430642,202004,161,1085.0
430645,202004,22,262.0
430650,202004,832,2709.0
430655,202004,85,629.0
430660,202004,2099,19897.0
430670,202004,239,2138.0
430673,202004,98,1000.0
430675,202004,32,706.0
430676,202004,1992,37318.0
430680,202004,235,6846.0
430690,202004,1175,4043.0
430692,202004,113,3043.0
430693,202004,226,1313.0
430695,202004,145,2238.0
430697,202004,173,1705.0
430700,202004,1200,22399.0
430705,202004,75,971.0
430710,202004,713,5375.0
430720,202004,203,2560.0
430730,202004,431,4109.0
430740,202004,110,567.0
430745,202004,98,335.0
430750,202004,579,6813.0
430755,202004,145,1422.0
430760,202004,814,15484.0
430770,202004,2837,41341.0
430780,202004,488,13571.0
430781,202004,106,260.0
430783,202004,139,1001.0
430786,202004,6,0.0
430790,202004,1426,43323.0
430800,202004,343,4007.0
430805,202004,149,3171.0
430807,202004,90,1831.0
430810,202004,105,1983.0
430820,202004,253,5709.0
430825,202004,33,629.0
430830,202004,926,6472.0
430840,202004,472,2787.0
430843,202004,24,577.0
430845,202004,133,577.0
430850,202004,749,12405.0
430860,202004,166,3648.0
430865,202004,241,1529.0
430870,202004,109,855.0
430880,202004,535,6467.0
430885,202004,42,1093.0
430890,202004,185,2358.0
430900,202004,1249,19336.0
430905,202004,204,2001.0
430910,202004,521,12316.0
430912,202004,210,2010.0
430915,202004,207,1418.0
430920,202004,10670,158522.0
430925,202004,21,398.0
430930,202004,3155,46058.0
430940,202004,211,4637.0
430950,202004,287,2067.0
430955,202004,34,513.0
430957,202004,114,221.0
430960,202004,414,3579.0
430965,202004,809,11251.0
430970,202004,84,1365.0
430975,202004,234,765.0
430980,202004,99,1557.0
430990,202004,183,2279.0
430995,202004,226,3478.0
431000,202004,103,1306.0
431010,202004,381,4901.0
431020,202004,2236,31529.0
431030,202004,54,335.0
431033,202004,918,8521.0
431036,202004,20,529.0
431040,202004,287,1989.0
431041,202004,208,1983.0
431043,202004,93,1619.0
431046,202004,8,0.0
431050,202004,574,3623.0
431053,202004,144,2178.0
431055,202004,320,1416.0
431057,202004,49,178.0
431060,202004,1507,11139.0
431065,202004,119,1092.0
431070,202004,87,736.0
431075,202004,48,180.0
431080,202004,143,2568.0
431085,202004,260,1853.0
431087,202004,226,226.0
431090,202004,62,896.0
431100,202004,1237,13086.0
431110,202004,485,2218.0
431112,202004,288,6177.0
431113,202004,184,647.0
431115,202004,457,2593.0
431120,202004,769,5770.0
431123,202004,160,89.0
431125,202004,451,1204.0
431127,202004,17,365.0
431130,202004,1192,20301.0
431140,202004,1235,29731.0
431142,202004,224,1978.0
431150,202004,380,2050.0
431160,202004,196,1952.0
431162,202004,134,8771.0
431164,202004,10,82.0
431170,202004,148,1673.0
431171,202004,323,2533.0
431173,202004,165,1368.0
431175,202004,294,2687.0
431177,202004,351,3571.0
431179,202004,29,536.0
431180,202004,528,12788.0
431190,202004,68,1284.0
431198,202004,158,180.0
431200,202004,15,0.0
431205,202004,54,82.0
431210,202004,292,568.0
431213,202004,91,1886.0
431215,202004,115,3387.0
431217,202004,60,654.0
431220,202004,177,1963.0
431225,202004,680,8227.0
431230,202004,311,5226.0
431235,202004,6,0.0
431237,202004,164,4062.0
431238,202004,9,91.0
431240,202004,1889,34774.0
431242,202004,111,2190.0
431244,202004,68,440.0
431245,202004,402,2099.0
431247,202004,48,752.0
431250,202004,698,7373.0
431260,202004,53,2406.0
431261,202004,101,1310.0
431262,202004,104,2412.0
431265,202004,269,4909.0
431267,202004,85,1110.0
431270,202004,686,8633.0
431275,202004,26,219.0
431280,202004,18,1090.0
431290,202004,56,782.0
431295,202004,8,82.0
431300,202004,14,0.0
431301,202004,7,0.0
431303,202004,146,5398.0
431306,202004,541,13213.0
431308,202004,15,0.0
431310,202004,186,1691.0
431320,202004,74,1720.0
431330,202004,325,6997.0
431333,202004,47,0.0
431335,202004,5,0.0
431337,202004,1034,14071.0
431339,202004,169,513.0
431340,202004,6440,105300.0
431342,202004,249,1225.0
431344,202004,123,736.0
431346,202004,36,130.0
431349,202004,159,756.0
431350,202004,1571,29821.0
431360,202004,127,609.0
431365,202004,933,13141.0
431370,202004,1720,19758.0
431380,202004,442,4211.0
431390,202004,761,11377.0
431395,202004,502,2500.0
431400,202004,47,1149.0
431402,202004,395,3670.0
431403,202004,76,1123.0
431405,202004,1766,27396.0
431406,202004,237,569.0
431407,202004,186,2080.0
431410,202004,5418,120741.0
431413,202004,12,0.0
431415,202004,215,5173.0
431417,202004,221,1435.0
431420,202004,682,3382.0
431430,202004,99,750.0
431440,202004,9598,93702.0
431442,202004,15,773.0
431445,202004,26,164.0
431446,202004,117,89.0
431447,202004,186,219.0
431449,202004,230,2655.0
431450,202004,1271,12276.0
431454,202004,12,0.0
431455,202004,163,659.0
431460,202004,928,4768.0
431470,202004,559,5255.0
431475,202004,9,91.0
431477,202004,111,937.0
431478,202004,17,171.0
431480,202004,1325,19435.0
431490,202004,52758,1124128.0
431500,202004,209,1409.0
431505,202004,116,1505.0
431507,202004,64,528.0
431510,202004,535,3031.0
431513,202004,62,923.0
431514,202004,38,1622.0
431515,202004,196,925.0
431517,202004,22,180.0
431520,202004,85,392.0
431530,202004,784,6342.0
431531,202004,59,513.0
431532,202004,170,527.0
431535,202004,36,164.0
431540,202004,1290,39200.0
431545,202004,17,446.0
431550,202004,884,8234.0
431555,202004,255,2907.0
431560,202004,6338,41536.0
431570,202004,2420,34889.0
431575,202004,47,905.0
431580,202004,174,10458.0
431590,202004,237,1224.0
431595,202004,115,227.0
431600,202004,417,6333.0
431610,202004,517,5246.0
431620,202004,111,613.0
431630,202004,287,2022.0
431640,202004,3256,39112.0
431642,202004,156,1897.0
431643,202004,59,393.0
431645,202004,1036,11948.0
431647,202004,28,399.0
431650,202004,43,1532.0
431660,202004,160,1733.0
431670,202004,407,3908.0
431673,202004,29,535.0
431675,202004,29,465.0
431680,202004,3023,70524.0
431690,202004,7140,116239.0
431695,202004,50,880.0
431697,202004,183,958.0
431700,202004,716,3636.0
431710,202004,4854,61880.0
431720,202004,1201,15475.0
431725,202004,9,0.0
431730,202004,1115,12510.0
431740,202004,1452,12109.0
431750,202004,3003,51572.0
431755,202004,15,310.0
431760,202004,1977,35301.0
431770,202004,1014,12502.0
431775,202004,33,570.0
431780,202004,621,7106.0
431790,202004,296,7409.0
431795,202004,43,276.0
431800,202004,1619,9100.0
431805,202004,28,522.0
431810,202004,1115,5555.0
431820,202004,927,13729.0
431830,202004,3203,24408.0
431840,202004,1338,12083.0
431842,202004,86,838.0
431843,202004,127,1055.0
431844,202004,24,212.0
431845,202004,224,1287.0
431846,202004,197,1825.0
431848,202004,16,506.0
431849,202004,13,0.0
431850,202004,1438,5873.0
431860,202004,217,1472.0
431861,202004,18,567.0
431862,202004,213,5267.0
431870,202004,8907,133698.0
431880,202004,1492,12122.0
431890,202004,1067,7151.0
431900,202004,330,4758.0
431910,202004,100,91.0
431912,202004,250,1315.0
431915,202004,572,6870.0
431920,202004,740,7792.0
431930,202004,255,1701.0
431935,202004,20,41.0
431936,202004,84,212.0
431937,202004,48,262.0
431940,202004,869,11588.0
431950,202004,738,11310.0
431960,202004,983,5585.0
431970,202004,62,383.0
431971,202004,5,0.0
431973,202004,303,219.0
431975,202004,3,0.0
431980,202004,418,1966.0
431990,202004,1899,53252.0
432000,202004,4052,49404.0
432010,202004,729,16081.0
432020,202004,618,6996.0
432023,202004,125,1682.0
432026,202004,454,1560.0
432030,202004,101,1593.0
432032,202004,119,535.0
432035,202004,333,864.0
432040,202004,131,5765.0
432045,202004,55,89.0
432050,202004,179,2499.0
432055,202004,192,827.0
432057,202004,99,611.0
432060,202004,66,472.0
432065,202004,66,561.0
432067,202004,444,5396.0
432070,202004,522,2797.0
432080,202004,1720,25434.0
432085,202004,119,1320.0
432090,202004,403,13515.0
432100,202004,144,1457.0
432110,202004,421,2028.0
432120,202004,1031,12975.0
432130,202004,1214,20825.0
432132,202004,55,718.0
432135,202004,419,3685.0
432140,202004,758,19646.0
432143,202004,662,10639.0
432145,202004,231,6288.0
432146,202004,37,212.0
432147,202004,138,595.0
432149,202004,109,89.0
432150,202004,985,13046.0
432160,202004,1818,16937.0
432162,202004,7,0.0
432163,202004,4,91.0
432166,202004,206,2156.0
432170,202004,359,7229.0
432180,202004,647,7848.0
432183,202004,120,433.0
432185,202004,242,3256.0
432190,202004,622,8730.0
432195,202004,302,7292.0
432200,202004,1264,12484.0
432210,202004,121,874.0
432215,202004,403,1293.0
432218,202004,55,546.0
432220,202004,1694,21146.0
432225,202004,34,433.0
432230,202004,173,3529.0
432232,202004,156,970.0
432234,202004,28,212.0
432235,202004,9,178.0
432237,202004,217,958.0
432240,202004,6627,56536.0
432250,202004,2101,75143.0
432252,202004,142,2204.0
432253,202004,221,1487.0
432254,202004,29,260.0
432255,202004,28,1318.0
432260,202004,1794,33398.0
432270,202004,635,9238.0
432280,202004,267,4707.0
432285,202004,3,89.0
432290,202004,71,383.0
432300,202004,11189,179062.0
432310,202004,400,2536.0
432320,202004,33,41.0
432330,202004,15,435.0
432335,202004,15,0.0
432340,202004,42,1146.0
432345,202004,445,5036.0
432350,202004,92,212.0
432360,202004,16,0.0
432370,202004,126,1659.0
432375,202004,217,1902.0
432377,202004,10,0.0
432380,202004,426,5851.0
500020,202004,913,23653.0
500025,202004,323,2381.0
500060,202004,3203,36797.0
500070,202004,1533,16185.0
500080,202004,498,4243.0
500085,202004,736,10354.0
500090,202004,676,2609.0
500100,202004,1304,36059.0
500110,202004,2121,13556.0
500124,202004,961,11956.0
500150,202004,386,4828.0
500190,202004,1270,16161.0
500200,202004,967,11147.0
500210,202004,1861,10909.0
500215,202004,530,2708.0
500220,202004,615,10006.0
500230,202004,784,9628.0
500240,202004,1235,13731.0
500260,202004,906,8351.0
500270,202004,33612,607837.0
500280,202004,517,3251.0
500290,202004,774,11311.0
500295,202004,702,18546.0
500310,202004,289,4427.0
500315,202004,1946,24241.0
500320,202004,6327,52119.0
500325,202004,1420,29417.0
500330,202004,2319,21080.0
500345,202004,599,3977.0
500348,202004,1068,4391.0
500350,202004,349,2448.0
500370,202004,9337,151311.0
500375,202004,742,9266.0
500380,202004,902,8457.0
500390,202004,179,2387.0
500400,202004,405,2415.0
500410,202004,972,11453.0
500430,202004,857,9875.0
500440,202004,302,2624.0
500450,202004,278,1643.0
500460,202004,930,10997.0
500470,202004,697,3696.0
500480,202004,1295,9045.0
500490,202004,216,2354.0
500500,202004,1239,6790.0
500510,202004,244,2214.0
500515,202004,738,8058.0
500520,202004,1375,9175.0
500525,202004,411,4820.0
500540,202004,886,5456.0
500560,202004,3219,34429.0
500568,202004,1145,8158.0
500570,202004,1923,24925.0
500580,202004,1282,6920.0
500600,202004,971,11526.0
500620,202004,2408,40304.0
500625,202004,113,467.0
500627,202004,195,2156.0
500630,202004,1509,22238.0
500635,202004,1560,28415.0
500640,202004,678,9364.0
500660,202004,5095,35012.0
500690,202004,568,3056.0
500710,202004,1062,10235.0
500720,202004,1349,15785.0
